stage,epoch,train_loss,validation_loss,seed,calibration_loss
source_pretraining,106,0.008460710290819407,0.0315287820994854,42,
source_pretraining,107,0.009129493264481425,0.03015958145260811,42,
source_pretraining,108,0.010009392630308867,0.029989559203386307,42,
source_pretraining,109,0.009359248913824558,0.029138479381799698,42,
source_pretraining,110,0.011605320265516639,0.028690218925476074,42,
source_pretraining,111,0.00913726119324565,0.029303541406989098,42,
source_pretraining,112,0.010583755094558,0.029797250404953957,42,
source_pretraining,113,0.009922212222591043,0.028171639889478683,42,
source_pretraining,114,0.008556855842471123,0.02668948844075203,42,
source_pretraining,115,0.00878000957891345,0.025340547785162926,42,
source_pretraining,116,0.008663762360811234,0.027898920699954033,42,
source_pretraining,117,0.01060829171910882,0.029160628095269203,42,
source_pretraining,118,0.009492031764239073,0.027759863063693047,42,
source_pretraining,119,0.009537981357425451,0.026850076392292976,42,
source_pretraining,120,0.00795654021203518,0.025536995381116867,42,
source_pretraining,121,0.009669969324022532,0.025937192142009735,42,
source_pretraining,122,0.007964251562952995,0.02739119343459606,42,
source_pretraining,123,0.010401367209851742,0.02778565138578415,42,
source_pretraining,124,0.009094271343201399,0.026397021487355232,42,
source_pretraining,125,0.008787218481302261,0.02490089274942875,42,
source_pretraining,126,0.007090545492246747,0.02471008151769638,42,
source_pretraining,127,0.009729015175253153,0.025434408336877823,42,
source_pretraining,128,0.006987866247072816,0.025899047031998634,42,
source_pretraining,129,0.00973562547005713,0.02419387735426426,42,
source_pretraining,130,0.007873740512877703,0.021877404302358627,42,
source_pretraining,131,0.009337148629128933,0.021643731743097305,42,
source_pretraining,132,0.008361714193597436,0.02140890434384346,42,
source_pretraining,133,0.007204111665487289,0.02166355960071087,42,
source_pretraining,134,0.008091717027127743,0.022699536755681038,42,
source_pretraining,135,0.008063855348154902,0.020809223875403404,42,
source_pretraining,136,0.007089582271873951,0.022376051172614098,42,
source_pretraining,137,0.00917859934270382,0.020214978605508804,42,
source_pretraining,138,0.009895432274788618,0.018915602937340736,42,
source_pretraining,139,0.008653338998556137,0.021845504641532898,42,
source_pretraining,140,0.0066165083553642035,0.02255169302225113,42,
head_only,1,,,42,0.9187228679656982
head_only,2,,,42,0.9330998510122299
head_only,3,,,42,0.8803498148918152
head_only,4,,,42,0.8693007230758667
head_only,5,,,42,0.8539533913135529
head_only,6,,,42,0.8503019660711288
head_only,7,,,42,0.8403144627809525
head_only,8,,,42,0.7986938506364822
head_only,9,,,42,0.7809495776891708
head_only,10,,,42,0.7710221111774445
head_only,11,,,42,0.7568211108446121
head_only,12,,,42,0.7315481454133987
head_only,13,,,42,0.7216303497552872
head_only,14,,,42,0.7033552825450897
head_only,15,,,42,0.6827624291181564
head_only,16,,,42,0.7141525000333786
head_only,17,,,42,0.6883266121149063
head_only,18,,,42,0.6714931279420853
head_only,19,,,42,0.6900020241737366
head_only,20,,,42,0.6167165115475655
head_only,21,,,42,0.6058298498392105
head_only,22,,,42,0.5882823839783669
head_only,23,,,42,0.6126609593629837
head_only,24,,,42,0.5640241727232933
head_only,25,,,42,0.5562871545553207
head_only,26,,,42,0.5481525212526321
head_only,27,,,42,0.5623361766338348
head_only,28,,,42,0.5238603800535202
head_only,29,,,42,0.507059209048748
head_only,30,,,42,0.4996349662542343
head_only,31,,,42,0.5711291804909706
head_only,32,,,42,0.5113259553909302
head_only,33,,,42,0.46902651339769363
head_only,34,,,42,0.4610675573348999
head_only,35,,,42,0.4522329643368721
head_only,36,,,42,0.524962991476059
head_only,37,,,42,0.4324887618422508
head_only,38,,,42,0.41365402936935425
head_only,39,,,42,0.41634873300790787
head_only,40,,,42,0.43395519256591797
head_only,41,,,42,0.39751752465963364
head_only,42,,,42,0.3906514421105385
head_only,43,,,42,0.3869251385331154
head_only,44,,,42,0.37039970234036446
head_only,45,,,42,0.418252632021904
head_only,46,,,42,0.37735989689826965
head_only,47,,,42,0.37241264060139656
head_only,48,,,42,0.3374270163476467
head_only,49,,,42,0.3336566351354122
head_only,50,,,42,0.3558487966656685
head_only,51,,,42,0.31651095300912857
head_only,52,,,42,0.3138577789068222
head_only,53,,,42,0.3574679344892502
head_only,54,,,42,0.3282110281288624
head_only,55,,,42,0.2935089059174061
head_only,56,,,42,0.32263078540563583
head_only,57,,,42,0.28419674187898636
head_only,58,,,42,0.2827340289950371
head_only,59,,,42,0.2687864266335964
head_only,60,,,42,0.27076269313693047
head_only,61,,,42,0.26827487349510193
head_only,62,,,42,0.26449836790561676
head_only,63,,,42,0.2593890633434057
head_only,64,,,42,0.2857719138264656
head_only,65,,,42,0.2826265264302492
head_only,66,,,42,0.3102034777402878
head_only,67,,,42,0.24975841864943504
head_only,68,,,42,0.24652214162051678
head_only,69,,,42,0.248456422239542
head_only,70,,,42,0.24403396993875504
head_only,71,,,42,0.24366089887917042
head_only,72,,,42,0.2340672593563795
head_only,73,,,42,0.2609495259821415
head_only,74,,,42,0.26360420510172844
head_only,75,,,42,0.23237824253737926
head_only,76,,,42,0.2882177568972111
head_only,77,,,42,0.22905687801539898
head_only,78,,,42,0.23237543180584908
head_only,79,,,42,0.22553172707557678
head_only,80,,,42,0.22688057459890842
head_only,81,,,42,0.22529961727559566
head_only,82,,,42,0.2289788108319044
head_only,83,,,42,0.22698663920164108
head_only,84,,,42,0.22183976881206036
head_only,85,,,42,0.22566318698227406
head_only,86,,,42,0.30887211859226227
head_only,87,,,42,0.28234221786260605
head_only,88,,,42,0.2266662623733282
head_only,89,,,42,0.27710199542343616
head_only,90,,,42,0.253915648907423
head_only,91,,,42,0.2513350807130337
head_only,92,,,42,0.2195778526365757
head_only,93,,,42,0.2205134481191635
head_only,94,,,42,0.22079044207930565
head_only,95,,,42,0.21544085629284382
head_only,96,,,42,0.2237236127257347
head_only,97,,,42,0.22259470261633396
head_only,98,,,42,0.27770112827420235
head_only,99,,,42,0.2504561375826597
head_only,100,,,42,0.22041412815451622
head_only,101,,,42,0.2204045206308365
head_only,102,,,42,0.22541863098740578
head_only,103,,,42,0.224500035867095
head_only,104,,,42,0.2246745117008686
head_only,105,,,42,0.2518535554409027
head_only,106,,,42,0.22150766849517822
head_only,107,,,42,0.22337474301457405
head_only,108,,,42,0.21937198750674725
head_only,109,,,42,0.2187049202620983
head_only,110,,,42,0.22032480686903
head_only,111,,,42,0.21884859539568424
head_only,112,,,42,0.21986380964517593
head_only,113,,,42,0.2796139381825924
head_only,114,,,42,0.21551623195409775
head_only,115,,,42,0.21769016608595848
head_only,116,,,42,0.21523461397737265
head_only,117,,,42,0.21984923258423805
head_only,118,,,42,0.27834345400333405
head_only,119,,,42,0.21967409551143646
head_only,120,,,42,0.2206238266080618
head_only,121,,,42,0.21924329549074173
head_only,122,,,42,0.21886928752064705
head_only,123,,,42,0.25100732408463955
head_only,124,,,42,0.2504274733364582
head_only,125,,,42,0.22586615011096
head_only,126,,,42,0.25347334146499634
head_only,127,,,42,0.2498096600174904
head_only,128,,,42,0.28182354755699635
head_only,129,,,42,0.3075062707066536
head_only,130,,,42,0.2504374645650387
head_only,131,,,42,0.21709317341446877
head_only,132,,,42,0.22032287903130054
head_only,133,,,42,0.2228232380002737
head_only,134,,,42,0.24525398388504982
head_only,135,,,42,0.22197758592665195
head_only,136,,,42,0.22254418767988682
head_only,137,,,42,0.27961551398038864
head_only,138,,,42,0.21902868151664734
head_only,139,,,42,0.21858265809714794
head_only,140,,,42,0.22149517200887203
head_only,141,,,42,0.24829477444291115
from_scratch,1,,,42,0.26859472319483757
from_scratch,2,,,42,0.26794736832380295
from_scratch,3,,,42,0.25869104266166687
from_scratch,4,,,42,0.23593926429748535
from_scratch,5,,,42,0.21030628494918346
from_scratch,6,,,42,0.19681479781866074
from_scratch,7,,,42,0.19948638416826725
from_scratch,8,,,42,0.1569540612399578
from_scratch,9,,,42,0.14770064502954483
from_scratch,10,,,42,0.1448138691484928
from_scratch,11,,,42,0.1346014067530632
from_scratch,12,,,42,0.12436298839747906
from_scratch,13,,,42,0.12406489811837673
from_scratch,14,,,42,0.1168846357613802
from_scratch,15,,,42,0.11027326434850693
from_scratch,16,,,42,0.11090161837637424
from_scratch,17,,,42,0.10858644545078278
from_scratch,18,,,42,0.10010307468473911
from_scratch,19,,,42,0.10296290274709463
from_scratch,20,,,42,0.07771794497966766
from_scratch,21,,,42,0.07571895979344845
from_scratch,22,,,42,0.0694387499243021
from_scratch,23,,,42,0.07885731942951679
from_scratch,24,,,42,0.06541807111352682
from_scratch,25,,,42,0.06595257064327598
from_scratch,26,,,42,0.06320160301402211
from_scratch,27,,,42,0.07549552526324987
from_scratch,28,,,42,0.06363778887316585
from_scratch,29,,,42,0.061174902599304914
from_scratch,30,,,42,0.06099842628464103
from_scratch,31,,,42,0.09176148660480976
from_scratch,32,,,42,0.07003086106851697
from_scratch,33,,,42,0.05940778157673776
from_scratch,34,,,42,0.058469028910622
from_scratch,35,,,42,0.05754876951687038
from_scratch,36,,,42,0.08805199735797942
from_scratch,37,,,42,0.06235468806698918
from_scratch,38,,,42,0.056218443205580115
from_scratch,39,,,42,0.05962146818637848
from_scratch,40,,,42,0.06596373883076012
from_scratch,41,,,42,0.056158262537792325
from_scratch,42,,,42,0.053748318925499916
from_scratch,43,,,42,0.05423446977511048
from_scratch,44,,,42,0.05443617200944573
from_scratch,45,,,42,0.07416261127218604
from_scratch,46,,,42,0.06427391362376511
from_scratch,47,,,42,0.061855242238380015
from_scratch,48,,,42,0.055451872292906046
from_scratch,49,,,42,0.05409242818132043
from_scratch,50,,,42,0.0652422693092376
from_scratch,51,,,42,0.05470463866367936
from_scratch,52,,,42,0.05336452694609761
from_scratch,53,,,42,0.07243123650550842
from_scratch,54,,,42,0.0631267442367971
from_scratch,55,,,42,0.05402080505155027
from_scratch,56,,,42,0.06266654166392982
from_scratch,57,,,42,0.05422678263857961
from_scratch,58,,,42,0.05305235646665096
from_scratch,59,,,42,0.05346350069157779
from_scratch,60,,,42,0.053591988515108824
from_scratch,61,,,42,0.05203713965602219
from_scratch,62,,,42,0.052432245342060924
from_scratch,63,,,42,0.05198264366481453
from_scratch,64,,,42,0.06229897681623697
from_scratch,65,,,42,0.06112527148798108
from_scratch,66,,,42,0.07308275788091123
from_scratch,67,,,42,0.05103328498080373
from_scratch,68,,,42,0.053339803125709295
from_scratch,69,,,42,0.053792907390743494
from_scratch,70,,,42,0.051882017869502306
from_scratch,71,,,42,0.051711420994251966
from_scratch,72,,,42,0.0521879019215703
from_scratch,73,,,42,0.0596895725466311
from_scratch,74,,,42,0.060560386162251234
from_scratch,75,,,42,0.050829236628487706
from_scratch,76,,,42,0.07059057569131255
from_scratch,77,,,42,0.050623799907043576
from_scratch,78,,,42,0.05044483486562967
from_scratch,79,,,42,0.05084732663817704
from_scratch,80,,,42,0.050184221589006484
from_scratch,81,,,42,0.049964227713644505
from_scratch,82,,,42,0.05025463830679655
from_scratch,83,,,42,0.051075942581519485
from_scratch,84,,,42,0.049964977661147714
from_scratch,85,,,42,0.050023075891658664
from_scratch,86,,,42,0.08019051793962717
from_scratch,87,,,42,0.06969297723844647
from_scratch,88,,,42,0.04985523223876953
from_scratch,89,,,42,0.06895376136526465
from_scratch,90,,,42,0.059034303994849324
from_scratch,91,,,42,0.05695767723955214
from_scratch,92,,,42,0.04974160809069872
from_scratch,93,,,42,0.04873011261224747
from_scratch,94,,,42,0.048174776951782405
from_scratch,95,,,42,0.04740812862291932
from_scratch,96,,,42,0.048383812652900815
from_scratch,97,,,42,0.047477874206379056
from_scratch,98,,,42,0.06559721636585891
from_scratch,99,,,42,0.05305791366845369
from_scratch,100,,,42,0.04676073195878416
from_scratch,101,,,42,0.047173645347356796
from_scratch,102,,,42,0.04641267820261419
from_scratch,103,,,42,0.04641551221720874
from_scratch,104,,,42,0.043627429055050015
from_scratch,105,,,42,0.05564121110364795
from_scratch,106,,,42,0.04287860554177314
from_scratch,107,,,42,0.042680126149207354
from_scratch,108,,,42,0.042634537210687995
from_scratch,109,,,42,0.04271498438902199
from_scratch,110,,,42,0.04165076126810163
from_scratch,111,,,42,0.04052275000140071
from_scratch,112,,,42,0.04055311996489763
from_scratch,113,,,42,0.055206399876624346
from_scratch,114,,,42,0.03826134325936437
from_scratch,115,,,42,0.036647686385549605
from_scratch,116,,,42,0.03756489360239357
from_scratch,117,,,42,0.03432842902839184
from_scratch,118,,,42,0.04487524717114866
from_scratch,119,,,42,0.031971189426258206
from_scratch,120,,,42,0.03324742894619703
from_scratch,121,,,42,0.03369037644006312
from_scratch,122,,,42,0.034499482717365026
from_scratch,123,,,42,0.031437278259545565
from_scratch,124,,,42,0.028218992636539042
from_scratch,125,,,42,0.03417626256123185
from_scratch,126,,,42,0.04345359583385289
from_scratch,127,,,42,0.0379213800188154
from_scratch,128,,,42,0.03459868661593646
from_scratch,129,,,42,0.058569940738379955
from_scratch,130,,,42,0.036555491387844086
from_scratch,131,,,42,0.02540718042291701
from_scratch,132,,,42,0.02900705672800541
from_scratch,133,,,42,0.026409215992316604
from_scratch,134,,,42,0.03969201887957752
from_scratch,135,,,42,0.03364701848477125
from_scratch,136,,,42,0.024116046493873
from_scratch,137,,,42,0.040861590881831944
from_scratch,138,,,42,0.029202636680565774
from_scratch,139,,,42,0.027053620666265488
from_scratch,140,,,42,0.02127501741051674
from_scratch,141,,,42,0.0211210569832474
from_scratch,142,,,42,0.02295664814300835
from_scratch,143,,,42,0.018542761099524796
from_scratch,144,,,42,0.019787971395999193
from_scratch,145,,,42,0.021086532156914473
from_scratch,146,,,42,0.026208757888525724
from_scratch,147,,,42,0.020435773069038987
from_scratch,148,,,42,0.02080769673921168
from_scratch,149,,,42,0.024776444188319147
from_scratch,150,,,42,0.03072996949777007
from_scratch,151,,,42,0.023394804913550615
from_scratch,152,,,42,0.01937251607887447
from_scratch,153,,,42,0.030795425758697093
from_scratch,154,,,42,0.01721451128832996
from_scratch,155,,,42,0.027685183915309608
from_scratch,156,,,42,0.01645993161946535
from_scratch,157,,,42,0.017877871985547245
from_scratch,158,,,42,0.018129227217286825
from_scratch,159,,,42,0.01777260156814009
from_scratch,160,,,42,0.016187235014513135
from_scratch,161,,,42,0.018303950782865286
from_scratch,162,,,42,0.01883042068220675
from_scratch,163,,,42,0.016937944921664894
from_scratch,164,,,42,0.022283467696979642
from_scratch,165,,,42,0.038537986343726516
from_scratch,166,,,42,0.01633040455635637
from_scratch,167,,,42,0.016506490530446172
from_scratch,168,,,42,0.020475857076235116
from_scratch,169,,,42,0.01706430467311293
from_scratch,170,,,42,0.02822437498252839
from_scratch,171,,,42,0.02079164225142449
from_scratch,172,,,42,0.025465665035881102
from_scratch,173,,,42,0.02099066274240613
from_scratch,174,,,42,0.015532932127825916
from_scratch,175,,,42,0.028395322733558714
from_scratch,176,,,42,0.017763903480954468
from_scratch,177,,,42,0.01607841264922172
from_scratch,178,,,42,0.015930558904074132
from_scratch,179,,,42,0.02295361622236669
from_scratch,180,,,42,0.029871127917431295
source_pretraining,1,0.3555790036916733,0.322977215051651,52,
source_pretraining,2,0.3461173474788666,0.31497183442115784,52,
source_pretraining,3,0.3451279252767563,0.3066629469394684,52,
source_pretraining,4,0.32959674298763275,0.29616087675094604,52,
source_pretraining,5,0.319879412651062,0.28290632367134094,52,
source_pretraining,6,0.29604651033878326,0.26772359013557434,52,
source_pretraining,7,0.2594766616821289,0.2517178952693939,52,
source_pretraining,8,0.24120472371578217,0.2257290780544281,52,
source_pretraining,9,0.19347123056650162,0.1971428096294403,52,
source_pretraining,10,0.1401040069758892,0.18823549151420593,52,
source_pretraining,11,0.13126051053404808,0.19719959795475006,52,
source_pretraining,12,0.1333385482430458,0.19318042695522308,52,
source_pretraining,13,0.12980835884809494,0.1737697571516037,52,
source_pretraining,14,0.11306162551045418,0.1575593799352646,52,
source_pretraining,15,0.10280608385801315,0.15039759874343872,52,
source_pretraining,16,0.09838367253541946,0.1471404880285263,52,
source_pretraining,17,0.10610996559262276,0.13947084546089172,52,
source_pretraining,18,0.10062244907021523,0.12288010120391846,52,
source_pretraining,19,0.08585094287991524,0.10602150112390518,52,
source_pretraining,20,0.08407178893685341,0.09368611127138138,52,
source_pretraining,21,0.07091714069247246,0.08832568675279617,52,
source_pretraining,22,0.060021426528692245,0.08238337188959122,52,
source_pretraining,23,0.0505671463906765,0.06663942337036133,52,
source_pretraining,24,0.04921712167561054,0.05790213495492935,52,
source_pretraining,25,0.04804740101099014,0.05208226293325424,52,
source_pretraining,26,0.04132779873907566,0.058528702706098557,52,
source_pretraining,27,0.042729755863547325,0.06401048600673676,52,
source_pretraining,28,0.04161697067320347,0.072053462266922,52,
source_pretraining,29,0.03806019388139248,0.08151356130838394,52,
source_pretraining,30,0.03907924331724644,0.08165114372968674,52,
source_pretraining,31,0.03802168928086758,0.08118517696857452,52,
source_pretraining,32,0.03516443818807602,0.08009140193462372,52,
source_pretraining,33,0.03410146199166775,0.0780930370092392,52,
source_pretraining,34,0.03192524611949921,0.086735799908638,52,
source_pretraining,35,0.03375898115336895,0.08470415323972702,52,
source_pretraining,36,0.02918263804167509,0.07677708566188812,52,
source_pretraining,37,0.03198050707578659,0.06662634015083313,52,
source_pretraining,38,0.029593667946755886,0.05355919897556305,52,
source_pretraining,39,0.02852990012615919,0.0506887324154377,52,
source_pretraining,40,0.028793983161449432,0.05198633298277855,52,
source_pretraining,41,0.02656603418290615,0.05547870323061943,52,
source_pretraining,42,0.026349361054599285,0.05818919092416763,52,
source_pretraining,43,0.027199454605579376,0.059786830097436905,52,
source_pretraining,44,0.023143882863223553,0.058108408004045486,52,
source_pretraining,45,0.02293665148317814,0.05952031537890434,52,
source_pretraining,46,0.02628147415816784,0.05852491781115532,52,
source_pretraining,47,0.022295230999588966,0.05574842169880867,52,
source_pretraining,48,0.02111136633902788,0.053872596472501755,52,
source_pretraining,49,0.02101898565888405,0.050131913274526596,52,
source_pretraining,50,0.0242181783542037,0.04919915273785591,52,
source_pretraining,51,0.021745077334344387,0.049161627888679504,52,
source_pretraining,52,0.017648201901465654,0.04997977986931801,52,
source_pretraining,53,0.01921066828072071,0.05010131001472473,52,
source_pretraining,54,0.019946849904954433,0.05036807432770729,52,
source_pretraining,55,0.019323280081152916,0.0505547933280468,52,
source_pretraining,56,0.01690053381025791,0.04906797781586647,52,
source_pretraining,57,0.019599170424044132,0.04845506697893143,52,
source_pretraining,58,0.019449813291430473,0.05075071379542351,52,
source_pretraining,59,0.018930713646113873,0.048716139048337936,52,
source_pretraining,60,0.017369676381349564,0.05004936829209328,52,
source_pretraining,61,0.01764464285224676,0.05078421160578728,52,
source_pretraining,62,0.016472024377435446,0.05122343823313713,52,
source_pretraining,63,0.016259326599538326,0.05470999702811241,52,
source_pretraining,64,0.0176630737259984,0.05014650523662567,52,
source_pretraining,65,0.016592998057603836,0.048182349652051926,52,
source_pretraining,66,0.014202120713889599,0.04848826304078102,52,
source_pretraining,67,0.01749107940122485,0.04815556854009628,52,
source_pretraining,68,0.01610418688505888,0.04921815171837807,52,
source_pretraining,69,0.014916160609573126,0.04923126846551895,52,
source_pretraining,70,0.0145887965336442,0.04952197149395943,52,
source_pretraining,71,0.014404711313545704,0.049019474536180496,52,
source_pretraining,72,0.014294528402388096,0.048877015709877014,52,
source_pretraining,73,0.013415987137705088,0.04883193224668503,52,
source_pretraining,74,0.014296799898147583,0.04883504658937454,52,
source_pretraining,75,0.012489679735153913,0.0502263680100441,52,
source_pretraining,76,0.013092214707285166,0.050672028213739395,52,
source_pretraining,77,0.013764325063675642,0.051491446793079376,52,
source_pretraining,78,0.012073791585862637,0.05202130973339081,52,
source_pretraining,79,0.012962516397237778,0.0496549978852272,52,
source_pretraining,80,0.012285832781344652,0.04840461537241936,52,
source_pretraining,81,0.012803897261619568,0.049316175282001495,52,
source_pretraining,82,0.01213911734521389,0.04937795177102089,52,
source_pretraining,83,0.01395723968744278,0.04874533787369728,52,
source_pretraining,84,0.013525172602385283,0.049776457250118256,52,
source_pretraining,85,0.012928328476846218,0.05016365647315979,52,
source_pretraining,86,0.010726375039666891,0.04919108375906944,52,
source_pretraining,87,0.011164945550262928,0.04966146871447563,52,
source_pretraining,88,0.012491405475884676,0.04582350701093674,52,
source_pretraining,89,0.010203201323747635,0.04479439556598663,52,
source_pretraining,90,0.009882905054837465,0.05205940455198288,52,
source_pretraining,91,0.012299867812544107,0.05162600055336952,52,
source_pretraining,92,0.011151270940899849,0.04926744103431702,52,
source_pretraining,93,0.009952045977115631,0.04722316190600395,52,
source_pretraining,94,0.01015093782916665,0.04627790302038193,52,
source_pretraining,95,0.010714889038354158,0.04528481513261795,52,
source_pretraining,96,0.009965704288333654,0.044214967638254166,52,
source_pretraining,97,0.011512583587318659,0.0434863343834877,52,
source_pretraining,98,0.00946442037820816,0.042918458580970764,52,
source_pretraining,99,0.009469829499721527,0.04459201917052269,52,
source_pretraining,100,0.010034043341875076,0.04255083203315735,52,
source_pretraining,101,0.010559037793427706,0.043085359036922455,52,
source_pretraining,102,0.009677303954958916,0.04228796809911728,52,
source_pretraining,103,0.008785997051745653,0.040994152426719666,52,
source_pretraining,104,0.008801909629255533,0.042492274194955826,52,
source_pretraining,105,0.01029847888275981,0.04341413080692291,52,
source_pretraining,106,0.009378727991133928,0.046650271862745285,52,
source_pretraining,107,0.00839072372764349,0.04672371596097946,52,
source_pretraining,108,0.007186489179730415,0.0434039905667305,52,
source_pretraining,109,0.010031668469309807,0.0428956113755703,52,
